Date,Day,Stratum,StartLatitude,StartLongitude,StationCode,Region,SubRegion,TimeStart,EC,AvgTemp,AvgTurbidity,AvgSecchi,AvgStartDepth,Method,NumberTows,TowDuration,TowDirection,Species,Catch,FL_Range,Expression,Stage,Mark
3/16/2023,Thursday,Suisun Marsh,38.10679,-122.04673,23-33-SM01,West,Grizzly Bay,11:49,394.58,11.53,66.55,0.23,3.02,Kodiak,4,10,U,CHN,1,40,n/p,3,None
3/16/2023,Thursday,Suisun Marsh,38.10113,-122.02606,23-33-SM02,West,Grizzly Bay,11:07,223.2,11,62.5,0.25,3,Kodiak,2,10,D,LFS,1,103,n/p,n/p,None
3/16/2023,Thursday,Suisun Marsh,38.10113,-122.02606,23-33-SM02,West,Grizzly Bay,11:07,223.2,11,62.5,0.25,3,Kodiak,2,10,D,RBTC,1,239,n/p,5,AdClipped
3/16/2023,Thursday,Suisun Marsh,38.09678,-121.89544,23-33-SM03,West,Suisun Marsh,8:52,206.78,10.13,42.95,0.33,5.88,Kodiak,4,10,D,CHN,6,31-43,n/p,2,None
3/16/2023,Thursday,Suisun Marsh,38.09678,-121.89544,23-33-SM03,West,Suisun Marsh,8:52,206.78,10.13,42.95,0.33,5.88,Kodiak,4,10,D,CHN,6,37-46,n/p,3,None
3/16/2023,Thursday,Suisun Marsh,38.09678,-121.89544,23-33-SM03,West,Suisun Marsh,8:52,206.78,10.13,42.95,0.33,5.88,Kodiak,4,10,D,CHN,1,66,n/p,4,None
3/17/2023,Friday,Cache Slough Liberty Island,38.25223,-121.67281,23-33-CS01,North,Cache Slough and Liberty Island,11:28,164.72,11.77,136,0.12,7.55,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/17/2023,Friday,Cache Slough Liberty Island,38.25112,-121.68763,23-33-CS02,North,Cache Slough and Liberty Island,9:50,283.18,12.42,80.3,0.16,8.72,Kodiak,4,10,U,CHN,1,46,n/p,3,None
3/17/2023,Friday,Cache Slough Liberty Island,38.25693,-121.69131,23-33-CS03,North,Cache Slough and Liberty Island,8:04,324.45,13.22,78.15,0.16,4.7,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/17/2023,Friday,Lower San Joaquin,38.04419,-121.533,23-33-LSJ01,South,San Joaquin at Prisoners Point,7:58,220.65,13,23.77,0.59,12.9,Kodiak,4,10,U,CHN,2,26-32,n/p,2,None
3/17/2023,Friday,Lower San Joaquin,38.06402,-121.55376,23-33-LSJ04,South,San Joaquin at Prisoners Point,10:38,194,12.92,31.5,0.4,5.62,Kodiak,4,10,D,CHN,7,34-38,n/p,2,None
3/17/2023,Friday,Lower San Joaquin,38.06402,-121.55376,23-33-LSJ04,South,San Joaquin at Prisoners Point,10:38,194,12.92,31.5,0.4,5.62,Kodiak,4,10,D,CHN,1,50,n/p,3,None
3/17/2023,Friday,Lower San Joaquin,38.06088,-121.55106,23-33-LSJ05,South,San Joaquin at Prisoners Point,9:17,197.9,13.03,30.32,0.53,6.12,Kodiak,4,10,D,CHN,2,34-38,n/p,2,None
3/17/2023,Friday,Lower San Joaquin,38.06088,-121.55106,23-33-LSJ05,South,San Joaquin at Prisoners Point,9:17,197.9,13.03,30.32,0.53,6.12,Kodiak,4,10,D,CHN,1,40,n/p,3,None
3/17/2023,Friday,Western Delta,38.02941,-122.16502,23-33-WD02,Far West,Carquinez Strait,8:45,270.12,11.13,56.38,0.25,11.7,Kodiak,4,10,D,CHN,1,39,n/p,2,None
3/17/2023,Friday,Western Delta,38.04158,-122.29189,23-33-WD03,Far West,East San Pablo Bay,11:57,10467.75,12,52.1,0.3,3.48,Kodiak,4,10,U,LFS,3,75-87,n/p,n/p,None
3/17/2023,Friday,Western Delta,38.11685,-122.27807,23-33-WD01,Far West,Lower Napa River,10:25,7685,11.4,58.3,0.28,8.47,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/20/2023,Monday,Cache Slough Liberty Island,38.32015,-121.69301,23-34-CS01,North,Cache Slough and Liberty Island,8:58,208.82,11.83,277,0.15,5.85,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/20/2023,Monday,Cache Slough Liberty Island,38.24803,-121.70641,23-34-CS02,North,Cache Slough and Liberty Island,8:04,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/20/2023,Monday,Cache Slough Liberty Island,38.26078,-121.74981,23-34-CS03,North,Cache Slough and Liberty Island,8:17,248.5,13.5,5.59,0.26,3.9,Kodiak,1,4.5,U,n/p,n/p,n/p,n/p,n/p,n/p
3/20/2023,Monday,Cache Slough Liberty Island,38.25277,-121.67198,23-34-CS04,North,Cache Slough and Liberty Island,10:38,125.9,12.05,340.25,0.17,7.1,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/20/2023,Monday,Cache Slough Liberty Island,38.28616,-121.66557,23-34-CS05,North,Cache Slough and Liberty Island,10:24,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/20/2023,Monday,Cache Slough Liberty Island,38.23714,-121.68338,23-34-CS06,North,Cache Slough and Liberty Island,11:51,126.82,12.08,341.75,0.14,14.28,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/20/2023,Monday,Southern Delta,37.81982,-121.53572,23-34-SD06,South,Grant Line Canal and Old River West,11:19,176.57,13.23,64.77,0.25,5.67,Kodiak,3,10,U,RBTC,1,150,n/p,5,AdClipped
3/20/2023,Monday,Southern Delta,37.99221,-121.52322,23-34-SD01,South,Mildred Island West,8:05,297.53,13.55,19.13,0.67,4.72,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/20/2023,Monday,Southern Delta,37.9825,-121.53033,23-34-SD02,South,Mildred Island West,9:23,276.38,13.78,28.2,0.67,6.62,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/20/2023,Monday,Western Delta,38.05875,-122.25679,23-34-WD03,Far West,Carquinez Strait,12:22,5141,12.1,121.5,0.22,13.72,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/20/2023,Monday,Western Delta,38.05231,-122.28702,23-34-WD01,Far West,East San Pablo Bay,10:53,1702.82,12.25,110.33,0.23,16.12,Kodiak,4,10,D,LFS,2,90-91,n/p,n/p,None
3/20/2023,Monday,Western Delta,38.0364,-122.29112,23-34-WD02,Far West,East San Pablo Bay,9:24,6961.5,11.67,96.55,0.29,3.55,Kodiak,4,10,D,LFS,7,70-97,n/p,n/p,None
3/21/2023,Tuesday,Sac Deep Water Shipping Channel,38.26288,-121.66578,23-34-SSC01,North,Lower Sacramento River Shipping Channel,8:35,241.03,12.2,129.75,0.22,6.38,Kodiak,4,10,U,CHN,1,55,n/p,3,None
3/21/2023,Tuesday,Sac Deep Water Shipping Channel,38.18799,-121.65938,23-34-SSC02,North,Lower Sacramento River Shipping Channel,10:13,142.1,11.6,241,0.22,12.3,Kodiak,1,3,U,n/p,n/p,n/p,n/p,n/p,n/p
3/21/2023,Tuesday,Sac Deep Water Shipping Channel,38.3342,-121.64764,23-34-SSC03,North,Lower Sacramento River Shipping Channel,11:02,547.67,12.1,59.37,0.38,10.97,Kodiak,3,10,U,CHN,1,50,n/p,3,None
3/21/2023,Tuesday,Sac Deep Water Shipping Channel,38.3342,-121.64764,23-34-SSC03,North,Lower Sacramento River Shipping Channel,11:02,547.67,12.1,59.37,0.38,10.97,Kodiak,3,10,U,DSMT,1,83,n/p,n/p,VIE-RGP
3/21/2023,Tuesday,Southern Delta,38.04956,-121.60752,23-34-SD03,South,Franks Tract,8:07,196.72,13.23,22.65,0.71,3.08,Kodiak,4,6,D,CHN,1,43,n/p,2,None
3/21/2023,Tuesday,Southern Delta,38.05849,-121.58508,23-34-SD05,South,Franks Tract,9:44,266.52,13.47,27.17,0.69,5.55,Kodiak,4,10,U,CHN,2,40,n/p,2,None
3/21/2023,Tuesday,Suisun Bay,38.07024,-121.96033,23-34-SB01,West,Honker Bay,8:34,136,11.8,129.45,0.12,3.85,Kodiak,4,10,U,CHN,2,35-36,n/p,3,None
3/21/2023,Tuesday,Suisun Bay,38.0765,-121.99169,23-34-SB07,West,Mid Suisun Bay,10:11,291.28,11.7,199.5,0.12,5.85,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/22/2023,Wednesday,Lower Sacramento,38.05713,-121.79882,23-34-LSR01,West,Lower Sacramento River,10:26,142.45,11.1,101.88,0.11,9.32,Kodiak,4,10,U,CHN,4,40-47,n/p,3,None
3/22/2023,Wednesday,Lower Sacramento,38.05713,-121.79882,23-34-LSR01,West,Lower Sacramento River,10:26,142.45,11.1,101.88,0.11,9.32,Kodiak,4,10,U,LFS,1,85,n/p,n/p,None
3/22/2023,Wednesday,Lower Sacramento,38.05762,-121.79523,23-34-LSR02,West,Lower Sacramento River,11:49,123.92,10.6,98.42,0.15,9.05,Kodiak,4,10,U,CHN,1,36,n/p,2,None
3/22/2023,Wednesday,Lower Sacramento,38.05762,-121.79523,23-34-LSR02,West,Lower Sacramento River,11:49,123.92,10.6,98.42,0.15,9.05,Kodiak,4,10,U,CHN,3,38-42,n/p,3,None
3/22/2023,Wednesday,Lower Sacramento,38.05762,-121.79523,23-34-LSR02,West,Lower Sacramento River,11:49,123.92,10.6,98.42,0.15,9.05,Kodiak,4,10,U,CHNT,1,84,n/p,4,AdClipped
3/22/2023,Wednesday,Lower Sacramento,38.05762,-121.79523,23-34-LSR02,West,Lower Sacramento River,11:49,123.92,10.6,98.42,0.15,9.05,Kodiak,4,10,U,CHN,2,78-104,n/p,4,None
3/22/2023,Wednesday,Lower Sacramento,38.06495,-121.82044,23-34-LSR05,West,Lower Sacramento River,8:32,153.9,11.3,202.75,0.12,9.05,Kodiak,4,10,U,CHN,2,39-47,n/p,3,None
3/22/2023,Wednesday,Lower Sacramento,38.06495,-121.82044,23-34-LSR05,West,Lower Sacramento River,8:32,153.9,11.3,202.75,0.12,9.05,Kodiak,4,10,U,RBT,1,44,n/p,3,None
3/22/2023,Wednesday,Lower San Joaquin,38.07936,-121.67937,23-34-LSJ06,South,San Joaquin at Twitchell Island,7:57,158.67,11.85,48.25,0.34,12.28,Kodiak,4,10,U,CHN,2,37-38,n/p,2,None
3/22/2023,Wednesday,Lower San Joaquin,38.07936,-121.67937,23-34-LSJ06,South,San Joaquin at Twitchell Island,7:57,158.67,11.85,48.25,0.34,12.28,Kodiak,4,10,U,CHN,1,39,n/p,3,None
3/22/2023,Wednesday,Lower San Joaquin,38.07936,-121.67937,23-34-LSJ06,South,San Joaquin at Twitchell Island,7:57,158.67,11.85,48.25,0.34,12.28,Kodiak,4,10,U,RBTC,1,223,n/p,5,AdClipped
3/22/2023,Wednesday,Lower San Joaquin,38.02518,-121.78141,23-34-LSJ03,West,Lower San Joaquin River,10:56,174.75,12.2,49.45,0.39,12.4,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/22/2023,Wednesday,Lower San Joaquin,38.04505,-121.6942,23-34-LSJ04,West,Lower San Joaquin River,9:23,201.75,12.18,60.35,0.36,10.12,Kodiak,4,10,U,CHNT,1,96,n/p,3,AdClipped
3/22/2023,Wednesday,Lower San Joaquin,38.04505,-121.6942,23-34-LSJ04,West,Lower San Joaquin River,9:23,201.75,12.18,60.35,0.36,10.12,Kodiak,4,10,U,CHN,1,52,n/p,3,None
3/22/2023,Wednesday,Suisun Bay,38.04128,-122.12235,23-34-SB05,Far West,West Suisun Bay,9:03,152.65,11.6,111.72,0.2,14.5,Kodiak,2,10,U,CHN,1,35,n/p,2,None
3/22/2023,Wednesday,Suisun Bay,38.04128,-122.12235,23-34-SB05,Far West,West Suisun Bay,9:03,152.65,11.6,111.72,0.2,14.5,Kodiak,2,10,U,LFS,1,74,n/p,n/p,None
3/22/2023,Wednesday,Suisun Bay,38.05219,-121.96511,23-34-SB04,West,Honker Bay,12:37,179.45,11.97,77.48,0.26,6.25,Kodiak,4,10,D,CHN,2,37-40,n/p,3,None
3/22/2023,Wednesday,Suisun Bay,38.05219,-121.96511,23-34-SB04,West,Honker Bay,12:37,179.45,11.97,77.48,0.26,6.25,Kodiak,4,10,D,LFS,3,85-93,n/p,n/p,None
3/22/2023,Wednesday,Suisun Bay,38.05219,-121.96511,23-34-SB04,West,Honker Bay,12:37,179.45,11.97,77.48,0.26,6.25,Kodiak,4,10,D,RBT,1,202,n/p,5,None
3/22/2023,Wednesday,Suisun Bay,38.05868,-122.03011,23-34-SB02,West,Mid Suisun Bay,11:09,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/22/2023,Wednesday,Suisun Bay,38.06539,-122.05191,23-34-SB03,West,Mid Suisun Bay,9:57,151.8,11.6,124.25,0.2,12.38,Kodiak,4,10,U,CHN,2,42-44,n/p,3,None
3/22/2023,Wednesday,Suisun Bay,38.06539,-122.05191,23-34-SB03,West,Mid Suisun Bay,9:57,151.8,11.6,124.25,0.2,12.38,Kodiak,4,10,U,LFS,1,78,n/p,n/p,None
3/22/2023,Wednesday,Suisun Bay,38.05899,-121.99541,23-34-SB06,West,Mid Suisun Bay,11:21,150.75,11.45,120.75,0.24,14.28,Kodiak,4,10,U,CHN,2,35-36,n/p,3,None
3/23/2023,Thursday,Lower Sacramento,38.10404,-121.7081,23-34-LSR03,North,Sacramento River Near Rio Vista,8:23,150.23,10.62,83.95,0.23,4.65,Kodiak,4,10,U,CHN,1,39,n/p,2,None
3/23/2023,Thursday,Lower Sacramento,38.10404,-121.7081,23-34-LSR03,North,Sacramento River Near Rio Vista,8:23,150.23,10.62,83.95,0.23,4.65,Kodiak,4,10,U,CHN,1,41,n/p,3,None
3/23/2023,Thursday,Lower Sacramento,38.10404,-121.7081,23-34-LSR03,North,Sacramento River Near Rio Vista,8:23,150.23,10.62,83.95,0.23,4.65,Kodiak,4,10,U,CHNT,1,114,n/p,5,AdClipped
3/23/2023,Thursday,Lower Sacramento,38.10404,-121.7081,23-34-LSR03,North,Sacramento River Near Rio Vista,8:23,150.23,10.62,83.95,0.23,4.65,Kodiak,4,10,U,RBT,1,39,n/p,3,None
3/23/2023,Thursday,Lower Sacramento,38.14893,-121.68509,23-34-LSR04,North,Sacramento River Near Rio Vista,11:27,113.87,10.2,41.77,0.37,4.68,Kodiak,4,10,U,CHN,1,68,n/p,4,None
3/23/2023,Thursday,Lower Sacramento,38.14893,-121.68509,23-34-LSR04,North,Sacramento River Near Rio Vista,11:27,113.87,10.2,41.77,0.37,4.68,Kodiak,4,10,U,RBT,1,37,n/p,2,None
3/23/2023,Thursday,Lower Sacramento,38.12807,-121.69432,23-34-LSR07,North,Sacramento River Near Rio Vista,10:05,125.85,10.2,57.93,0.31,5.97,Kodiak,4,10,U,CHN,1,42,n/p,3,None
3/23/2023,Thursday,Lower Sacramento,38.12807,-121.69432,23-34-LSR07,North,Sacramento River Near Rio Vista,10:05,125.85,10.2,57.93,0.31,5.97,Kodiak,4,10,U,CHN,1,78,n/p,4,None
3/23/2023,Thursday,Lower Sacramento,38.12807,-121.69432,23-34-LSR07,North,Sacramento River Near Rio Vista,10:05,125.85,10.2,57.93,0.31,5.97,Kodiak,4,10,U,RBT,1,42,n/p,3,None
3/23/2023,Thursday,Lower Sacramento,38.0744,-121.76645,23-34-LSR06,West,Lower Sacramento River,9:51,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/23/2023,Thursday,Lower San Joaquin,38.09858,-121.58353,23-34-LSJ01,South,San Joaquin at Prisoners Point,9:20,157.15,11.95,28.7,0.3,12.25,Kodiak,2,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/23/2023,Thursday,Lower San Joaquin,38.062,-121.53325,23-34-LSJ02,South,San Joaquin at Prisoners Point,7:53,192.58,12.83,28.53,0.42,10.03,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/23/2023,Thursday,Suisun Marsh,38.10546,-122.06345,23-34-SM03,West,Grizzly Bay,10:53,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/23/2023,Thursday,Suisun Marsh,38.11618,-122.05389,23-34-SM04,West,Grizzly Bay,11:02,837.75,12.3,207.25,0.18,2.67,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/23/2023,Thursday,Suisun Marsh,38.10607,-122.05513,23-34-SM05,West,Grizzly Bay,12:54,162.02,11.27,147.25,0.16,4.45,Kodiak,4,10,D,CHN,1,37,n/p,3,None
3/23/2023,Thursday,Suisun Marsh,38.17509,-121.92211,23-34-SM01,West,Suisun Marsh,9:02,669,11.42,133,0.14,4.9,Kodiak,4,10,U,CHN,3,38-41,n/p,3,None
3/23/2023,Thursday,Suisun Marsh,38.13969,-122.07134,23-34-SM02,West,Suisun Marsh,12:28,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/24/2023,Friday,Lower San Joaquin,38.10295,-121.61469,23-34-LSJ05,South,San Joaquin at Twitchell Island,7:55,159.23,11.83,25.82,0.46,12.05,Kodiak,4,10,U,CHN,2,39-44,n/p,2,None
3/24/2023,Friday,Southern Delta,38.05502,-121.65292,23-34-SD04,South,Franks Tract,9:12,193.9,12.08,28.8,0.46,7.68,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/27/2023,Monday,Lower San Joaquin,38.0756,-121.56442,23-35-LSJ04,South,San Joaquin at Prisoners Point,11:03,194.47,12.5,25.28,0.61,12.25,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/27/2023,Monday,Lower San Joaquin,38.08778,-121.6316,23-35-LSJ03,South,San Joaquin at Twitchell Island,9:44,174.45,12.22,29.95,0.52,7.78,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/27/2023,Monday,Lower San Joaquin,38.01604,-121.68434,23-35-LSJ06,West,Lower San Joaquin River,8:17,315,12.53,21.12,0.59,5.1,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/27/2023,Monday,Sac Deep Water Shipping Channel,38.45422,-121.59264,23-35-SSC01,North,Lower Sacramento River Shipping Channel,11:23,881.75,12.83,50.2,0.23,10.97,Kodiak,4,10,U,CHN,2,42-43,n/p,2,None
3/27/2023,Monday,Sac Deep Water Shipping Channel,38.45422,-121.59264,23-35-SSC01,North,Lower Sacramento River Shipping Channel,11:23,881.75,12.83,50.2,0.23,10.97,Kodiak,4,10,U,CHN,4,52-75,n/p,4,None
3/27/2023,Monday,Sac Deep Water Shipping Channel,38.22616,-121.67495,23-35-SSC03,North,Lower Sacramento River Shipping Channel,7:53,224.52,11.67,75.88,0.21,13.35,Kodiak,4,10,D,CHN,2,41-51,n/p,3,None
3/27/2023,Monday,Sac Deep Water Shipping Channel,38.22616,-121.67495,23-35-SSC03,North,Lower Sacramento River Shipping Channel,7:53,224.52,11.67,75.88,0.21,13.35,Kodiak,4,10,D,CHNT,5,78-87,n/p,4,AdClipped
3/27/2023,Monday,Sac Deep Water Shipping Channel,38.22616,-121.67495,23-35-SSC03,North,Lower Sacramento River Shipping Channel,7:53,224.52,11.67,75.88,0.21,13.35,Kodiak,4,10,D,RBTC,1,243,n/p,5,AdClipped
3/27/2023,Monday,Sac Deep Water Shipping Channel,38.49877,-121.58458,23-35-SSC02,North,Upper Sacramento River Shipping Channel,9:47,930.75,12.58,43.02,0.28,11.72,Kodiak,4,10,D,CHN,3,43-57,n/p,3,None
3/27/2023,Monday,Western Delta,38.03591,-122.16687,23-35-WD01,Far West,Carquinez Strait,12:37,574.55,11.83,106.75,0.16,16.77,Kodiak,4,10,U,CHNT,1,80,n/p,5,AdClipped
3/27/2023,Monday,Western Delta,38.05362,-122.26487,23-35-WD02,Far West,East San Pablo Bay,10:50,8828.25,11.65,74.62,0.22,4.78,Kodiak,4,10,U,LFS,1,82,n/p,n/p,None
3/27/2023,Monday,Western Delta,38.03639,-122.31921,23-35-WD03,Far West,East San Pablo Bay,8:58,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/27/2023,Monday,Western Delta,38.02474,-122.30246,23-35-WD04,Far West,East San Pablo Bay,9:03,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/27/2023,Monday,Western Delta,38.04832,-122.31864,23-35-WD05,Far West,East San Pablo Bay,9:10,4164.75,11.55,43.07,0.27,9.07,Kodiak,4,10,U,LFS,2,77-89,n/p,n/p,None
3/28/2023,Tuesday,Cache Slough Liberty Island,38.2439,-121.69289,23-35-CS03,North,Cache Slough and Liberty Island,7:58,260.53,12.1,59.78,0.26,5.18,Kodiak,4,10,D,CHN,1,37,n/p,2,None
3/28/2023,Tuesday,Cache Slough Liberty Island,38.2439,-121.69289,23-35-CS03,North,Cache Slough and Liberty Island,7:58,260.53,12.1,59.78,0.26,5.18,Kodiak,4,10,D,CHN,1,47,n/p,3,None
3/28/2023,Tuesday,Cache Slough Liberty Island,38.2439,-121.69289,23-35-CS03,North,Cache Slough and Liberty Island,7:58,260.53,12.1,59.78,0.26,5.18,Kodiak,4,10,D,CHNT,4,76-86,n/p,4,AdClipped
3/28/2023,Tuesday,Cache Slough Liberty Island,38.2439,-121.69289,23-35-CS03,North,Cache Slough and Liberty Island,7:58,260.53,12.1,59.78,0.26,5.18,Kodiak,4,10,D,CHN,1,118,n/p,5,None
3/28/2023,Tuesday,Cache Slough Liberty Island,38.26438,-121.67069,23-35-CS01,North,Cache Slough and Liberty Island,9:38,306.67,12.63,83.15,0.21,9.4,Kodiak,4,10,D,CHN,1,120,n/p,5,None
3/28/2023,Tuesday,Cache Slough Liberty Island,38.25201,-121.69473,23-35-CS02,North,Cache Slough and Liberty Island,9:20,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/28/2023,Tuesday,Cache Slough Liberty Island,38.31699,-121.69356,23-35-CS04,North,Cache Slough and Liberty Island,11:00,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
3/28/2023,Tuesday,Cache Slough Liberty Island,38.29084,-121.69277,23-35-CS05,North,Cache Slough and Liberty Island,11:25,358.8,12.55,81.65,0.23,8.05,Kodiak,2,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/28/2023,Tuesday,Lower San Joaquin,38.02546,-121.78911,23-35-LSJ02,West,Lower San Joaquin River,8:06,182.4,12.2,25.33,0.51,11.47,Kodiak,3,10,D,CHN,1,40,n/p,3,None
3/29/2023,Wednesday,Lower Sacramento,38.09293,-121.73033,23-35-LSR03,North,Sacramento River near Rio Vista,9:36,168.88,10.78,46.82,0.39,6.3,Kodiak,4,10,D,CHNT,1,78,n/p,3,AdClipped
3/29/2023,Wednesday,Lower Sacramento,38.09293,-121.73033,23-35-LSR03,North,Sacramento River near Rio Vista,9:36,168.88,10.78,46.82,0.39,6.3,Kodiak,4,10,D,CHNT,4,77-87,n/p,4,AdClipped
3/29/2023,Wednesday,Lower Sacramento,38.09293,-121.73033,23-35-LSR03,North,Sacramento River near Rio Vista,9:36,168.88,10.78,46.82,0.39,6.3,Kodiak,4,10,D,CHN,1,40,n/p,4,None
3/29/2023,Wednesday,Lower Sacramento,38.12243,-121.69652,23-35-LSR04,North,Sacramento River near Rio Vista,11:13,151.77,10.6,48.78,0.42,7.4,Kodiak,4,10,U,CHN,3,35-38,n/p,2,None
3/29/2023,Wednesday,Lower Sacramento,38.12243,-121.69652,23-35-LSR04,North,Sacramento River near Rio Vista,11:13,151.77,10.6,48.78,0.42,7.4,Kodiak,4,10,U,CHN,3,40-45,n/p,3,None
3/29/2023,Wednesday,Lower Sacramento,38.12243,-121.69652,23-35-LSR04,North,Sacramento River near Rio Vista,11:13,151.77,10.6,48.78,0.42,7.4,Kodiak,4,10,U,CHNT,4,78-91,n/p,4,AdClipped
3/29/2023,Wednesday,Lower Sacramento,38.12243,-121.69652,23-35-LSR04,North,Sacramento River near Rio Vista,11:13,151.77,10.6,48.78,0.42,7.4,Kodiak,4,10,U,CHN,2,81-85,n/p,4,None
3/29/2023,Wednesday,Lower Sacramento,38.1046,-121.68478,23-35-LSR06,North,Sacramento River near Rio Vista,8:10,175.97,11.17,35.17,0.54,8.9,Kodiak,4,10,D,CHN,9,39-53,n/p,2,None
3/29/2023,Wednesday,Lower Sacramento,38.1046,-121.68478,23-35-LSR06,North,Sacramento River near Rio Vista,8:10,175.97,11.17,35.17,0.54,8.9,Kodiak,4,10,D,CHN,7,45-58,n/p,3,None
3/29/2023,Wednesday,Lower Sacramento,38.1046,-121.68478,23-35-LSR06,North,Sacramento River near Rio Vista,8:10,175.97,11.17,35.17,0.54,8.9,Kodiak,4,10,D,CHN,2,65-107,n/p,4,None
3/29/2023,Wednesday,Lower Sacramento,38.1046,-121.68478,23-35-LSR06,North,Sacramento River near Rio Vista,8:10,175.97,11.17,35.17,0.54,8.9,Kodiak,4,10,D,CHN,1,77,n/p,5,None
3/29/2023,Wednesday,Southern Delta,38.05302,-121.6253,23-35-SD05,South,Franks Tract,10:36,205.88,11.83,22.38,0.6,7.18,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/29/2023,Wednesday,Southern Delta,38.02361,-121.56355,23-35-SD01,South,Holland Cut,7:51,217.15,12.05,20.22,0.73,8.07,Kodiak,4,10,U,RBTC,1,252,n/p,5,AdClipped
3/29/2023,Wednesday,Southern Delta,38.0382,-121.58049,23-35-SD03,South,Holland Cut,9:16,222.2,12.1,17.95,0.69,7.55,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
3/29/2023,Wednesday,Suisun Bay,38.03144,-121.83634,23-35-SB02,West,Confluence,12:14,194.57,12.03,28.33,0.47,7.57,Kodiak,3,10,U,n/p,n/p,n/p,n/p,n/p,n/p
3/29/2023,Wednesday,Suisun Bay,38.05073,-121.92779,23-35-SB05,West,Confluence,10:35,193.33,11.67,42.9,0.33,8.45,Kodiak,4,10,U,CHN,1,39,n/p,3,None
3/29/2023,Wednesday,Suisun Bay,38.05073,-121.92779,23-35-SB05,West,Confluence,10:35,193.33,11.67,42.9,0.33,8.45,Kodiak,4,10,U,CHNT,2,82-83,n/p,4,AdClipped
3/29/2023,Wednesday,Suisun Bay,38.05073,-121.92779,23-35-SB05,West,Confluence,10:35,193.33,11.67,42.9,0.33,8.45,Kodiak,4,10,U,CHN,1,72,n/p,4,None
3/29/2023,Wednesday,Suisun Bay,38.0569,-121.95876,23-35-SB01,West,Honker Bay,8:53,192.6,11.8,41.1,0.32,13.38,Kodiak,4,10,U,CHNT,2,81-84,n/p,4,AdClipped
3/30/2023,Thursday,Lower Sacramento,38.0585,-121.79612,23-35-LSR01,West,Lower Sacramento River,9:40,172.6,10.95,38.32,0.43,7.38,Kodiak,4,10,U,CHN,1,57,n/p,3,None
3/30/2023,Thursday,Lower Sacramento,38.0585,-121.79612,23-35-LSR01,West,Lower Sacramento River,9:40,172.6,10.95,38.32,0.43,7.38,Kodiak,4,10,U,CHNT,4,82-86,n/p,4,AdClipped
3/30/2023,Thursday,Lower Sacramento,38.06757,-121.77444,23-35-LSR02,West,Lower Sacramento River,11:02,569.4,11.37,32.45,0.45,9.55,Kodiak,4,10,U,CHNT,4,82-85,n/p,4,AdClipped
